aaaGene	Human_ERR1801010
GPFGEMDG_02400	0
GPFGEMDG_02402	0
GPFGEMDG_02408	0
GPFGEMDG_02411	0
GPFGEMDG_02412	0
GPFGEMDG_02413	598
GPFGEMDG_02422	0
GPFGEMDG_02424	0
GPFGEMDG_02425	0
GPFGEMDG_02426	1748
GPFGEMDG_02431	1105
GPFGEMDG_02433	1
GPFGEMDG_02444	0
GPFGEMDG_02445	504
GPFGEMDG_02447	0
GPFGEMDG_02451	0
GPFGEMDG_02456	0
GPFGEMDG_02457	0
GPFGEMDG_02460	53
GPFGEMDG_02461	0
GPFGEMDG_02462	650
GPFGEMDG_02470	288
GPFGEMDG_02478	172
GPFGEMDG_02479	0
GPFGEMDG_02480	1953
GPFGEMDG_02481	7
GPFGEMDG_02485	1749
GPFGEMDG_02487	0
GPFGEMDG_02488	0
GPFGEMDG_02490	2769
GPFGEMDG_02496	0
GPFGEMDG_02498	1759
GPFGEMDG_02503	0
GPFGEMDG_02506	0
GPFGEMDG_02509	6522
GPFGEMDG_02510	0
GPFGEMDG_02511	0
GPFGEMDG_02512	1
GPFGEMDG_02513	0
GPFGEMDG_02514	0
GPFGEMDG_02515	0
GPFGEMDG_02516	0
GPFGEMDG_02517	0
GPFGEMDG_02518	0
GPFGEMDG_02521	0
GPFGEMDG_02522	0
GPFGEMDG_02523	0
GPFGEMDG_02524	826
GPFGEMDG_02525	669
GPFGEMDG_02526	2108
GPFGEMDG_02527	1268
GPFGEMDG_02528	0
GPFGEMDG_02530	0
GPFGEMDG_02531	163
GPFGEMDG_02532	1
GPFGEMDG_02533	1
GPFGEMDG_02534	0
GPFGEMDG_02535	0
GPFGEMDG_02536	177
GPFGEMDG_02537	945
GPFGEMDG_02539	647
GPFGEMDG_02540	2106
GPFGEMDG_02541	169
GPFGEMDG_02542	0
GPFGEMDG_02543	484
GPFGEMDG_02544	287
GPFGEMDG_02546	0
GPFGEMDG_02547	0
GPFGEMDG_02548	0
GPFGEMDG_02549	0
GPFGEMDG_02550	0
GPFGEMDG_02551	0
GPFGEMDG_02552	0
GPFGEMDG_02553	0
GPFGEMDG_02554	0
GPFGEMDG_02555	0
GPFGEMDG_02556	0
GPFGEMDG_02557	1122
GPFGEMDG_02558	0
GPFGEMDG_02559	0
GPFGEMDG_02560	0
GPFGEMDG_02561	0
GPFGEMDG_02562	0
GPFGEMDG_02563	0
GPFGEMDG_02564	0
GPFGEMDG_02565	0
GPFGEMDG_02566	0
GPFGEMDG_02567	746
GPFGEMDG_02568	0
GPFGEMDG_02569	0
GPFGEMDG_02570	0
GPFGEMDG_02571	755
GPFGEMDG_02572	931
GPFGEMDG_02573	0
GPFGEMDG_02576	0
GPFGEMDG_02577	475
GPFGEMDG_02578	0
GPFGEMDG_02579	0
GPFGEMDG_02580	0
GPFGEMDG_02588	0
GPFGEMDG_02593	1786
GPFGEMDG_02595	1863
GPFGEMDG_02606	0
GPFGEMDG_02607	0
GPFGEMDG_02608	0
GPFGEMDG_02612	354
GPFGEMDG_02617	0
GPFGEMDG_02619	0
GPFGEMDG_02620	0
GPFGEMDG_02627	0
GPFGEMDG_02629	264
GPFGEMDG_02631	0
GPFGEMDG_02633	0
GPFGEMDG_02634	3097
GPFGEMDG_02635	1344
GPFGEMDG_02638	1957
GPFGEMDG_02640	632
GPFGEMDG_02644	0
GPFGEMDG_02652	20
GPFGEMDG_02654	0
GPFGEMDG_02657	0
GPFGEMDG_02659	0
GPFGEMDG_02660	0
GPFGEMDG_02661	1721
GPFGEMDG_02663	0
GPFGEMDG_02665	0
GPFGEMDG_02675	511
GPFGEMDG_02678	0
GPFGEMDG_02681	0
GPFGEMDG_02682	0
GPFGEMDG_02683	0
GPFGEMDG_02684	0
GPFGEMDG_02686	1069
GPFGEMDG_02687	151
GPFGEMDG_02690	0
GPFGEMDG_02691	489
GPFGEMDG_02703	0
GPFGEMDG_02704	1
GPFGEMDG_02705	0
GPFGEMDG_02707	6622
GPFGEMDG_02708	1088
GPFGEMDG_02718	525
GPFGEMDG_02719	0
GPFGEMDG_02720	0
GPFGEMDG_02721	0
GPFGEMDG_02722	0
GPFGEMDG_02724	23
GPFGEMDG_02726	0
GPFGEMDG_02727	0
GPFGEMDG_02730	1226
GPFGEMDG_02732	0
GPFGEMDG_02733	3239
GPFGEMDG_02735	537
GPFGEMDG_02740	1630
GPFGEMDG_02742	0
GPFGEMDG_02748	0
GPFGEMDG_02749	0
GPFGEMDG_02751	0
GPFGEMDG_02752	0
GPFGEMDG_02753	0
GPFGEMDG_02759	0
GPFGEMDG_02760	0
GPFGEMDG_02761	0
GPFGEMDG_02762	593
GPFGEMDG_02763	478
GPFGEMDG_02764	0
GPFGEMDG_02766	0
GPFGEMDG_02767	0
GPFGEMDG_02768	13
GPFGEMDG_02769	976
GPFGEMDG_02770	3278
GPFGEMDG_02771	539
GPFGEMDG_02774	0
GPFGEMDG_02776	2714
GPFGEMDG_02777	0
GPFGEMDG_02778	0
GPFGEMDG_02780	0
GPFGEMDG_02781	514
GPFGEMDG_02782	0
GPFGEMDG_02783	0
GPFGEMDG_02784	0
GPFGEMDG_02785	0
GPFGEMDG_02787	0
GPFGEMDG_02788	0
GPFGEMDG_02789	0
GPFGEMDG_02791	0
GPFGEMDG_02792	0
GPFGEMDG_02793	0
GPFGEMDG_02799	0
GPFGEMDG_02800	0
GPFGEMDG_02801	0
GPFGEMDG_02803	650
GPFGEMDG_02804	0
GPFGEMDG_02805	0
GPFGEMDG_02806	0
GPFGEMDG_02807	390
GPFGEMDG_02808	0
GPFGEMDG_02809	0
GPFGEMDG_02810	0
GPFGEMDG_02812	5004
GPFGEMDG_02813	0
GPFGEMDG_02814	0
GPFGEMDG_02819	0
GPFGEMDG_02820	0
GPFGEMDG_02821	0
GPFGEMDG_02822	0
GPFGEMDG_02823	0
GPFGEMDG_02824	0
GPFGEMDG_02825	0
GPFGEMDG_02826	0
GPFGEMDG_02828	0
GPFGEMDG_02829	0
GPFGEMDG_02830	167
GPFGEMDG_02832	0
GPFGEMDG_02833	0
GPFGEMDG_02834	0
GPFGEMDG_02835	1
GPFGEMDG_02836	0
GPFGEMDG_02837	976
GPFGEMDG_02838	0
GPFGEMDG_02839	0
GPFGEMDG_02840	91
GPFGEMDG_02841	380
GPFGEMDG_02842	0
GPFGEMDG_02843	0
GPFGEMDG_02844	0
GPFGEMDG_02845	0
GPFGEMDG_02846	0
GPFGEMDG_02847	0
GPFGEMDG_02850	0
GPFGEMDG_02851	0
GPFGEMDG_02852	2768
GPFGEMDG_02853	312
GPFGEMDG_02854	0
GPFGEMDG_02855	291
GPFGEMDG_02856	0
GPFGEMDG_02858	0
GPFGEMDG_02859	145
GPFGEMDG_02860	0
GPFGEMDG_02862	0
GPFGEMDG_02863	0
GPFGEMDG_02864	0
GPFGEMDG_02865	0
GPFGEMDG_02866	0
GPFGEMDG_02867	0
GPFGEMDG_02868	0
GPFGEMDG_02870	267
GPFGEMDG_02871	1220
GPFGEMDG_02872	0
Int-Tn_1	0
Int-Tn_2	806
abfA_1	0
abfA_2	426
abgB_1	0
abgB_2	0
accA	0
accB	0
accD	0
ackA	0
acpA_1	0
acpP	0
acpS	0
act	0
acuI	5402
acuR	1851
acyP	0
adaA	1011
addA	0
addB	1
adeC	852
adh	1979
adhE	3844
adhR	0
adk	0
aes_1	341
aes_2	0
afr_1	1894
afr_2	1772
agaC	1
agaSK_1	2701
agaSK_2	1983
agrA_1	1100
agrA_2	287
agrB	0
ahpC	0
ahpF	2047
alaA	679
alaS	0
albF	2718
aldC	0
algC	6489
alr	0
alsS	497
ampH	0
amt	201
anr	1226
ansA	2131
apbE	245
apc1	6533
appA	5253
apt	0
araA	0
araB	0
araC_1	0
araC_2	1699
araC_3	0
araD	0
araN_1	10657
araN_2	472
araQ_1	0
araQ_2	0
araQ_3	0
araQ_4	369
araQ_5	0
araQ_6	0
araR_1	136
araR_2	0
arcA	158
arcB	0
arcC1	0
arcD1_1	727
arcD1_2	1609
argR_1	0
argR_2	319
argR_3	0
argS	0
arlR_1	0
arlR_2	0
arlS	153
aroA	4
aroB	1510
aroC	0
aroD	0
aroE	1145
aroF	0
aroK	0
arsC	143
artM_1	0
artM_2	0
artM_3	0
asd	0
asnB	0
asnS	0
aspS	0
atpA	0
atpB	0
atpC	0
atpD	0
atpE_1	0
atpE_2	0
atpF	0
atpG	0
atpH	0
axe2	0
azoR	0
bacC	0
banIM	0
bbmA	855
bca	3882
bceA_1	0
bceA_2	660
bceB_1	292
bceB_2	1787
bcr	143
bcrC	1823
benM	511
bepA	0
betI	444
bfrA	1
bglC	2279
bglF_1	233
bglF_2	1
bglF_3	0
bglH_1	845
bglH_2	682
bglK	2803
bin3_1	615
bin3_2	752
bin3_3	1416
bin3_4	692
bioY2	738
birA	0
bmr3	1285
brnQ_1	0
brnQ_2	0
bsaA	0
bsdC	0
cadA	1
cah	0
carA	0
carB	0
cas2_1	0
cas2_2	0
catE	0
catM	0
cbh_1	0
cbh_2	1258
cbh_3	0
cca	0
ccpA_1	0
ccpA_2	0
ccpB	994
cdaA	0
cdaR_1	0
cdaR_2	0
cdd	0
cdr_1	1675
cdr_2	4443
cdsA	0
celA_1	330
celA_2	0
celA_3	0
cfa	0
cfiB_1	0
cfiB_2	0
cggR	0
chbC	371
chbR	1228
chrR	0
chvE	525
cinA	598
citS	677
clcA	1044
clpB	0
clpC	0
clpE	2631
clpP_1	0
clpP_2	0
clpX	0
clpY	0
clsA_1	1
clsA_2	4240
cmk	0
cmpD	0
cmtB_1	0
cmtB_2	0
cna	1271
coaA	0
coaBC_1	0
coaBC_2	0
coaD	0
coaE	0
cobB	653
cobQ	0
codY	310
coiA	1111
comC	0
comEA	182
comEC	279
comFA	314
comGA	1073
comGC	1695
copA	5629
copB	634
copY	0
copZ	0
corA_1	62
corA_2	184
corC_1	1591
corC_2	2271
cpdA_1	1578
cpdA_2	1656
crr_1	0
crtK-2	1197
csbC	1312
cshA	0
cshB	0
csp	0
cspD	0
cspL	0
cspLA_1	0
cspLA_2	0
ctc	0
ctpE_1	0
ctpE_2	1777
ctsR	0
cvfB	1
cwlC	1152
cycA	625
cypC	1845
cysE	0
cysK	1
cysL	0
cysM	463
cysS	0
czcD	1024
czrA	410
dacA	27588
dagK_1	2104
dagK_2	0
dapA	0
dapB	0
dapE	0
dapF	993
dapH	385
dauA	595
dcuR	0
dcuS_1	0
dcuS_2	0
ddc	753
ddl_1	0
ddl_2	1338
def_1	0
def_2	0
degA_1	168
degA_2	0
degA_3	0
deoB	0
deoC	0
deoD	0
der_1	0
der_2	0
desK	325
desR	0
dgaE	0
dgaF	801
dgaR_1	3086
dgaR_2	2209
dgaR_3	3846
dgaR_4	1764
dgaR_5	557
dgaR_6	9695
dgkA	0
dgs	0
dhaK	180
dhaL	0
dhaM	0
dhaS	0
dinB_1	7399
dinB_2	0
dinB_3	4
dinB_4	620
dinF	0
dinG_1	1008
dinG_2	0
divIB	1
divIVA	0
dltA	342
dltC	0
dnaA	0
dnaB	8
dnaC	0
dnaD	0
dnaE	0
dnaG_1	0
dnaI	0
dnaJ	0
dnaK	1
dnaN	0
dnaX_1	0
dnaX_2	0
doc	0
dppC	0
dppE	695
dprA	4108
dps	0
drrA	0
dtd	157
dtd3_1	0
dtd3_2	2285
dtpT_1	0
dtpT_2	0
dtxR	0
dus_1	837
dus_2	0
dut	0
dxs	12201
ecdB	0
ecfA1	0
ecfA2_1	0
ecfA2_2	0
ecfT	0
ecsA_1	0
ecsA_2	0
efp	0
emrB	0
endA	13212
engB	1
eno	0
epsF	432
epsH	0
epsJ_1	0
epsJ_2	0
epsJ_3	311
epsJ_4	0
epsL	0
epsN	0
era	0
eriC	1107
est	0
ettA_1	0
ettA_2	0
exoA	0
exuR_1	1550
exuR_2	8591
exuR_3	0
ezrA	0
fabD	0
fabF	0
fabG_1	0
fabG_2	0
fabG_3	153
fabH	0
fabI	0
fabZ_1	0
fabZ_2	0
fba	0
fbp	0
fcbA1	1059
feoB	5019
fepC	1
feuB_1	0
feuB_2	2690
feuC	296
ffh	0
fhs1	772
fhuC	0
fieF	0
fldH_1	610
fldH_2	299
fliY	0
fmnP	0
fmt	0
fni	0
fnr	334
folA_1	0
folA_2	0
folA_3	41
folD	0
folT_1	1166
folT_2	0
fosX	637
fpgS	0
fra	0
frlB_1	2541
frmB	0
frr	0
fruA_1	0
fruA_2	3602
fruA_3	1503
fruA_4	393
fruA_5	457
fsaA	0
ftsA	0
ftsE	0
ftsH	0
ftsK_1	0
ftsK_2	677
ftsL_1	0
ftsL_2	1
ftsW_1	0
ftsW_2	1741
ftsX	0
ftsY	0
ftsZ	0
fucO	1261
fur	517
fus	0
gabR	637
gadC_1	0
gadC_2	355
galE	0
galK_1	872
galK_2	0
galM_1	0
galM_2	0
galT	0
ganB	1435
gap_1	0
gap_2	0
garB	9853
garK	4149
gatA_1	0
gatA_2	0
gatB_1	514
gatB_2	0
gatC_1	2319
gatC_2	0
gbpA	0
gbuB	2008
gcvH	0
gdh	283
gdhIV	4049
gdpP	0
ghrB	390
gla	0
glcK	445
glcR_1	0
glcR_2	6794
glcU_1	2
glcU_2	0
gldA	1075
glmM	0
glmS	0
glmU	0
glnA	3
glnH	0
glnM_1	0
glnM_2	237
glnP_1	0
glnP_2	0
glnQ_1	1
glnQ_2	0
glnR	7626
gloA	0
glpE_1	0
glpE_2	0
glpE_3	0
glpF	0
glpK	1097
glpO	460
glpQ_1	338
glpQ_2	0
glsA	0
gltC_1	728
gltC_2	0
gltX	0
gluP	0
glvR	0
glxK	8681
glxR	0
glyA	0
glyQ	0
glyS	0
gmk_1	0
gmk_2	517
gmuC_1	0
gmuC_2	179
gmuD_1	867
gmuD_2	0
gmuE_1	1202
gmuE_2	480
gmuE_3	0
gmuE_4	0
gmuF	136
gmuR	0
gnd	0
gno	3
gor	0
gph_1	0
gph_2	1620
gph_3	296
gpmA_1	346
gpmA_2	547
gpsA_1	328
gpsA_2	0
gpsB	0
graR	51
graS	0
greA	0
groL	0
groS	0
grpE	0
gshAB	3
gsiC	301
gspA_1	1503
gspA_2	0
gtaB_1	0
gtaB_2	0
guaA_1	0
guaB	662
guaC	0
gyrA	1
gyrB	0
hcf136	3059
hchA	855
hdhA	0
helD_1	2360
helD_2	0
hemN	1141
hepT	3220
hflX	0
hhaIM	0
hin	0
hisS	0
hmo	0
hmpT	0
hmuU	2
hosA	77
hpaIIM	0
hpf	0
hprK	0
hpt	0
hrcA	0
hrtA_1	0
hrtA_2	267
hsdR	147
hslO	0
hslR	0
hslV	0
hssR	606
htrA	0
hupA	0
iadA	0
iap_1	2755
icaR	0
iclR	0
ileS	0
ilvE	0
immA	0
immR	1154
infA	0
infB	0
infC	0
intQ_1	566
intQ_2	3350
irtA	2250
iscS_1	0
iscS_2	0
iscU	0
ispD	0
ispE	0
kbaY	516
kdgA	372
kdgK	3157
kduI1	2710
kfoC	0
kojP	2814
ktrA	2499
kup	8627
lacC_1	578
lacC_2	0
lacD2	0
lacE_1	5406
lacE_2	0
lacF_1	349
lacF_2	772
lacF_3	0
lacF_4	0
lacF_5	0
lacF_6	485
lacG_1	1150
lacG_2	715
lacG_3	1438
lacL	0
lacM	0
lacR_1	146
lacR_2	472
lacR_3	2
lacS	3589
lciA	0
ldh	0
ldhB	47
ldtA	60350
lepA	318
leuS	353
lexA	0
lgt	0
lhpI	3403
liaS	0
licA_1	292
licA_2	0
licC_1	4044
licC_2	3148
licH	0
licR_1	522
licR_2	0
licT_1	3998
licT_2	0
licT_3	0
ligA_1	0
ligA_2	0
lipC	0
lipL	1
lipO_1	0
lolD	0
lon	1735
lplJ	0
lrgA	1
lrp	0
lrpC	317
lspA	0
lsrC_1	2928
lsrC_2	298
ltaS1_1	172
ltaS1_2	0
ltaS1_3	3011
ltrA_1	0
ltrA_2	0
ltrA_3	0
ltrA_4	0
luxA	0
luxS	0
lysA	0
lysS	0
lytA_1	0
lytA_2	2936
lytA_3	39247
lytA_4	0
lytG	0
lytR_1	0
lytR_2	0
maa	0
maf	1906
malF	5319
malG	168
malH	886
malL_1	3153
malL_2	877
malP	670
manP	4167
manR_1	1754
manR_2	609
manX_1	3509
manX_2	0
manX_3	0
manX_4	0
manX_5	0
manZ_1	3242
manZ_2	0
manZ_3	3511
manZ_4	15
manZ_5	0
manZ_6	2472
map	0
mapP	1090
mapZ	182
marR	0
mazE	0
mazF	0
mccF	0
mdxE	394
mecA	0
melR	1111
menA	3287
menH_1	6
menH_2	625
mepM_1	0
mepM_2	1901
metB	0
metE	0
metG	0
metK	0
metN2	483
metN_1	0
metN_2	0
metP_1	0
metP_2	0
metP_3	0
metQ_1	0
metQ_2	365
metQ_3	0
mfd	281
mfpA	727
mglA	0
mgsA	0
mgsR	154
mgtA	1004
mgtB	0
mgtE	353
mhqA	0
mhqD	0
miaA	0
misCA	61
mleS	2583
mltG	647
mngA	0
mngB	460
mngR	0
mnmA	0
mnmE	0
mnmG_1	0
mnmG_2	621
mntB_1	0
mntB_2	9557
mntH	2613
mntR	142
moeZ	0
mprA	4
mprF_1	2692
mprF_2	395
mraY	0
mraZ	0
mreC	0
mrnC	0
mro_1	611
mro_2	0
mrp	0
mscL	5666
mshD_1	0
mshD_2	0
msmE	0
msrA_1	1849
msrA_2	0
msrB	0
msrC	0
msrR_1	0
msrR_2	42
mta	334
mtlA_1	0
mtlA_2	444
mtlA_3	0
mtlD	3105
mtlF_1	7
mtlF_2	1518
mtlR_1	630
mtlR_2	1259
mtnB	0
mtnN	0
murA1_1	0
murA1_2	0
murB	0
murC	0
murD	0
murE	0
murF_1	17
murF_2	0
murG	0
murI	0
murJ_1	0
murJ_2	5477
murJ_3	693
murQ	583
murR_1	9692
murR_2	5907
mutL	0
mutM	0
mutS2_1	0
mutS2_2	0
mutS_1	393
mutS_2	2834
mutY	207
mvaA	0
mvaS	0
nadD	0
nadE	0
nadR	0
nagA	835
nagB	0
nagE	643
nanE_1	0
napA	0
natA_1	0
natA_2	0
natA_3	2179
natA_4	174
ndk	1021
ndoA	0
ndvA	351
nfo_1	9168
nfo_2	197
nhaC_1	0
nhaC_2	0
nhaC_3	1669
nhaC_4	243
nhaC_5	0
nhaK	5123
niaX	0
nirC	668
nlhH	516
nnrD	10723
nodM	1
norG	3549
noxE	1384
nox_1	347
nox_2	1953
npr_1	7910
npr_2	0
nrdD	3111
nrdE1	1621
nrdF	0
nrdG	31
nrdH	0
nrdR	0
nrnA	0
ntcA	1979
nth	0
ntpA	0
ntpB	0
ntpC	508
ntpD	0
ntpG	0
ntpJ_1	0
ntpJ_2	1472
ntpK	0
nupC	247
nusA	0
nusB	0
nusG	0
nylA	0
oatA	0
obg	0
ogt	1
ohrA	0
ohrB_1	0
ohrR	0
oppB	0
oppD_1	1
oppD_2	0
oppF_1	939
oppF_2	0
opuAA	0
opuBB	0
opuCA_1	518
opuCA_2	0
opuCB	344
opuCC	10
opuCD	2490
oxyR	1022
padC	334
paiA	584
panE	0
panT_1	0
panT_2	0
parB	0
parC	0
parE	0
patA_1	4709
patA_2	776
patB	340
pbp	1
pbpF	189
pbpX_1	0
pbpX_2	0
pbuG	0
pbuO	0
pcp	158
pcrA	0
pdhA	0
pdhB	0
pdhC	0
pdhD	0
pdp	0
pdxK	0
pehX	0
pelX	366
pemA	3670
pemK	813
penA	0
pepA	301
pepC	133
pepF1_1	160
pepF1_2	728
pepO	329
pepQ	0
pepS	610
pepT	407
pepV	489
perR	0
pezT	139
pfkA	0
pfkB	1831
pflA	0
pflB	2236
pgaC	0
pgcA	0
pgdA	0
pgdS	1
pgi	0
pgk	0
pglA	1268
pglF	0
pglH_1	0
pglH_2	347
pgl_1	1698
pgl_2	0
pgmB	0
pgpH	309
pgsA	0
pgsA1	945
phaJ	0
pheA	325
pheS	0
pheT_1	0
pheT_2	0
phnW	18551
phnX_1	0
phnX_2	333
phoP	0
phoR_1	0
phoR_2	0
phoR_3	836
phoR_4	0
phoU	0
pimA	0
pinR	0
pisA	0
plsC	0
plsX	0
plsY	0
pncB2	0
pnp	10
pnuC	0
polA	0
polC_1	0
polC_2	0
ponA_1	0
ponA_2	0
por_1	0
por_2	344
potA_1	0
potB	0
potD	0
pox5	768
ppaC	0
pphA	1482
ppm1	0
ppnKA	0
prfA	0
prfB	0
prfC	286
priA	0
prkC	1965
prmA	1274
prmC_1	0
prmC_2	35
proA	0
proB	0
proC	0
proS	0
proX_1	0
proX_2	0
prs	0
prs2	0
prsA_1	0
prsA_2	647
prsA_3	666
pspB_1	0
pspB_2	0
pspB_3	0
pstA	0
pstB3_1	0
pstB3_2	0
pstC1	0
pstS1_1	0
pstS1_2	0
pta	0
pth	0
ptsG_1	4993
ptsG_2	0
ptsG_3	0
ptsH	0
ptsI	0
pucK	7139
punA	398
purA	0
purB	939
purC	143
purD	0
purE	0
purF	0
purH	205
purK	0
purL	2
purM	0
purN	0
purQ	0
purR_1	0
purR_2	0
purS	0
puuD	0
puuR	1
pyk	325
pyrB	0
pyrC	0
pyrDA	0
pyrDB	0
pyrE	0
pyrF	0
pyrG	2000
pyrH	0
pyrK_1	0
pyrK_2	303
pyrP	948
pyrR	0
qorB	26467
queA	297
queG	784
queT_1	0
queT_2	270
radA	2698
rapA	928
rasP	0
rbbA	27
rbfA	0
rbgA	0
rbn_1	0
rbsD	0
rbsK/rbiA	1019
rbsR	999
rclA	859
recA	0
recD2	553
recF	0
recG	0
recJ	0
recN	190
recO	0
recQ_1	0
recQ_2	359
recR	151
recU	0
recX	0
relA	0
repD	1146
repN	0
rex_1	202
rex_2	641
rfbA	0
rfbC	0
rhaA	2281
rhaB	94
rhaD	0
rhaM	0
rhgT	0
rho	0
ribF	3
ribX	527
ribZ_1	0
ribZ_2	16871
ricR	0
rifL	2642
rihB	0
rimI_1	0
rimI_2	0
rimM	0
rimP	1
rlmA	179
rlmCD_1	343
rlmCD_2	0
rlmH	6
rlmI	1562
rlmL	0
rlmN	0
rluB_1	0
rluB_2	0
rluD_1	27
rluD_2	0
rluD_3	0
rmd	0
rmlB	0
rmlD	0
rnc	0
rnhA	0
rnhB	318
rnhC	0
rnj1	0
rnj2	2
rnmV	0
rnpA	0
rnr	0
rny_1	0
rny_2	282
rnz	0
rodA	0
rpe_1	0
rph	0
rpiA	0
rplA	0
rplB	0
rplC	0
rplD	0
rplE	0
rplF	0
rplGA	0
rplI	0
rplJ	0
rplK	0
rplL	0
rplM	0
rplN	0
rplO	0
rplP	0
rplQ	0
rplR	0
rplS	0
rplT	0
rplU	0
rplV	0
rplW	0
rplX	0
rpmA	0
rpmB	0
rpmC	0
rpmD	0
rpmE2	0
rpmF_1	2181
rpmF_2	0
rpmG2	0
rpmGA_1	0
rpmGA_2	0
rpmH	0
rpmI	0
rpmJ	0
rpoA	0
rpoB	0
rpoC	0
rpoE	854
rpoN1	0
rpoZ	0
rppH	0
rpsA	418
rpsB	0
rpsC	0
rpsD	0
rpsE	0
rpsF	538
rpsG	0
rpsH	0
rpsI	0
rpsJ	0
rpsK	0
rpsL	0
rpsM	0
rpsN1	0
rpsN2_1	548
rpsN2_2	1143
rpsO	0
rpsP	0
rpsQ	0
rpsR	0
rpsS	0
rpsT	0
rpsU	0
rsfS	0
rsgA	0
rsiV	371
rsmA_1	0
rsmA_2	512
rsmB	0
rsmC	0
rsmD	0
rsmE	959
rsmF	2602
rsmG	0
rsmH_1	342
rsmH_2	0
rsmI	0
rspR_1	526
rspR_2	2234
rsuA	2726
ruvA	0
ruvB	0
sacA	954
sacY	0
sbcC	0
sbcD	0
scpA	0
scpB	0
sdhA	161
sdhB	0
sdrD	0
secA	0
secE	0
secG	0
secY	0
sepF	0
serS	0
sfsA	0
sgbE	0
sigA	0
sigH	0
sigV	0
sipV	0
sle1	0
smc_1	1133
smc_2	0
smc_3	321
smc_4	1088
smc_5	0
smc_6	11660
smpB	0
sodA	0
soj_1	0
soj_2	0
soj_3	2
soj_4	3
sorA_1	1
sorA_2	0
sorA_3	758
sorB_1	5
sorB_2	0
sorC_1	0
sorC_2	68
sorF	0
soxS	0
spoIIIE	0
sppA	0
spsB	0
spxA_1	0
spxA_2	0
spxA_3	0
spxA_4	2262
spxA_5	0
srlA	0
srlB	314
srlE	3067
srlR	0
srrA_1	0
srrA_2	0
srrB	4043
ssaB_1	0
ssaB_2	17
ssb_1	0
ssb_2	194
sstT	5194
ssuB	0
steT_1	6643
steT_2	174
stp	648
sttH	0
sufB_1	1
sufB_2	0
sufS	0
sugC	670
sugE	1
suhB	0
tadA_1	0
tadA_2	0
tag	1244
tagG	0
tagH	0
tagO	0
tcyP	461
tdk	310
tee6	709
tetA	0
tetR	0
tgt	0
thiD	0
thiI	563
thiN	0
thiO	3455
thiT	0
thiY	0
thlA	0
thrB	0
thrS	0
thyA	6
tig	0
tilS	0
tkt	652
tlyA	0
tmk	0
tmpC	888
topA	0
topB_1	143
topB_2	1437
topB_3	705
tpiA	0
tqsA_1	328
tqsA_2	724
tqsA_3	1491
tqsA_4	151
treA	0
treB	3747
treP_1	1880
treR	2648
trmB	0
trmD	0
trmFO	0
trmK	0
trmL	618
trpS2	0
truA	0
truB	0
trxA_1	0
trxA_2	0
trxB	0
tsaB	0
tsaD	294
tsaE	0
tsf	0
tuf_1	0
tuf_2	0
typA	0
tyrA	3577
tyrS1	0
ubiB	2786
ubiE_1	569
ubiE_2	0
udk	1328
ugd	1192
ugl_1	0
ugl_2	0
ugpB	1133
ulaA_1	0
ulaA_2	309
ulaB_1	0
ulaB_2	1
ulaC	311
ulaD	16
ulaE	6589
ulaG	0
ung	1
upp	0
uppP	0
uppS	0
uvrA	0
uvrB	195
uvrC_1	0
uvrC_2	0
uxaA	1471
uxaB	0
uxaC	470
uxuA_1	571
uxuA_2	0
valS	0
vanA_1	0
vanA_2	0
vanH_1	0
vanH_2	0
vanX_1	0
vanX_2	0
vioD	0
vraR	0
walK_1	0
walK_2	0
walK_3	0
walK_4	0
walR_1	0
walR_2	0
walR_3	0
wbbD	0
wbbL	0
wbgU_1	0
wbgU_2	459
wecA	0
whiA	0
xerC_1	0
xerC_2	0
xerC_3	985
xerC_4	1315
xerD_1	0
xerD_2	3311
xerD_3	0
xerS_1	697
xpkA_1	0
xpkA_2	2154
xpkA_3	8
xpt	0
xre	0
xseA	0
xseB	0
xylB_1	0
xylB_2	0
xylF	0
xylG	815
xylH	660
xynB	1393
yabA	0
yacL	831
yadH	4667
ybaK_1	1258
ybaK_2	0
ybbH_1	0
ybbH_2	338
ybdH	4682
ybeY	0
ybhF	340
ybhL	0
ybiT_1	0
ybiT_2	1516
ybiT_3	149
ybjG	0
ycaM	1414
yccF	338
yceM	525
ychF	0
yciC	637
ycjO	0
ycjP	1370
yckB	1262
yclM	0
yclQ	51
ydbD	491
ydcP_1	859
ydcP_2	65
ydcV	0
yddE	306
ydeA	4562
ydfK	0
ydhF	0
ydjZ	4391
yecD_1	320
yecD_2	0
yecD_3	634
yecS_1	0
yecS_2	674
yehU_1	1507
yehU_2	0
yesO	0
yesS	883
yfbR	156
yfdH	8
yfiC	0
yfiY	770
yfkJ	0
yfkN	291
yfmL	295
yfmO_1	1593
yfmO_2	14
yfnB_1	1036
yfnB_2	0
ygaZ_1	131
ygaZ_2	0
ygfA	0
yghA	0
yhaM	0
yhaO	0
yhaX	314
yhdG	454
yhdN	0
yheH	7386
yheI	18280
yheS_1	2418
yheS_2	1943
yhfK	0
yhhX	3333
yidA_1	139
yidA_2	0
yidA_3	0
yidC	0
yifK	0
yigZ	1287
yitU	0
yjaB	0
yjbK	1523
yjbM	0
yjcD	4103
yjhB_1	27
yjhB_2	0
yjhB_3	0
yjiA	320
yjlD	3827
yjmB	5493
yknY_1	268
yknY_2	10876
ykoD	10
ykuL	0
